percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,price,volume_24h,market_cap,total_supply,circulating_supply,post_active,interactions,contributors_active,contributors_created,pump
-0.294239762775,-2.112568114048,-4.895859866963,-1.024886839831,20.648776848712828,31243350.95,1355643120.0017061,65652466,65652466,25,34,5,15,0
-0.039534466469,-3.711052589988,-5.512918246342,-8.455903284923,19.88248988066789,30885653.98,1305334490.8858926,65652466,65652466,5,10,5,10,0
-0.781062334527,0.848107388906,-4.527882524318,-6.874601793609,20.051114746444416,37285761.42,1316405129.1530406,65652466,65652466,,,5,5,0
-0.296720977567,0.711594811021,-4.862374257319,-3.242972320851,20.193797438532066,38044943.67,1325772599.7441134,65652466,65652466,,,5,5,0
-2.614850514842,-4.871973156049,-6.51150441292,-8.090149165589,19.20996104813996,57962892.84,1261181314.574333,65652466,65652466,,,5,5,0
2.217698875349,4.845275555708,-6.186414390555,-6.254399014888,20.140736595066556,53576230.23,1322289024.522563,65652466,65652466,5,26,5,5,0
0.68105656631,-1.53219640954,-5.983905931818,-7.115280697987,19.832140952101977,30105599.22,1302028959.5650826,65652466,65652466,5,40,5,5,0
-0.532878452957,0.583548754932,-3.394417452151,-9.804693515042,19.94787116370437,43648553.73,1309626933.3474815,65652466,65652466,5,22,5,5,0
-1.676205980205,-1.218307600242,-0.893475356978,-5.351945880679,19.704844733230438,30258558.29,1293671648.8836904,65652466,65652466,5,46,5,5,0
-0.984606814244,-4.551956232144,-6.200283309949,-10.976069469519,18.807888825361804,38847478.41,1234784281.6388457,65652466,65652466,5,33,5,5,0
0.011997102941,-0.140173335653,-6.993594258838,-12.808866806798,18.781525180229416,30080695.43,1233053443.3231556,65652466,65652466,5,35,5,5,0
-0.511443646305,-3.960830638543,-6.102772768236,-13.988087148636,18.03762077650526,49731090.67,1184214284.7504053,65652466,65652466,5,37,5,5,0
-0.752228202072,12.549885974153,0.797314540023,-11.923865602881,20.30132161640677,65550891.51,1332831827.1762106,65652466,65652466,5,32,5,5,0
-0.927853006766,-1.152488634338,1.186005286183,-14.152722119149,20.06735119215726,68460439.13,1317471091.853164,65652466,65652466,5,36,5,5,0
1.063856094269,0.339411015313,0.940405255985,-17.043898713889,20.13546199258494,33197390.17,1321942733.862475,65652466,65652466,5,35,5,5,0
-1.375276272552,-3.135920760119,-1.019114213461,-21.792272636829,19.5040298598136,39171322.55,1280487657.2343972,65652466,65652466,,,5,5,0
6.394320437655,17.298450926678,21.64004746236,-13.400408243172,22.877924893837996,97031229,1501992186.2432525,65652466,65652466,5,,,,0
-2.516656130472,-1.28444699716,20.246198633005,-13.386196478999,22.584070074526558,121709784.46,1482699892.7094724,65652466,65652466,5,13,5,5,0
0.960955123985,-0.526413393257,24.546273498407,-10.810749077398,22.46518450491167,82932299.53,1474894761.89244,65652466,65652466,5,8,5,5,0
0.930268960023,3.033793424413,14.015886416467,-5.400736842012,23.14673179520392,111781391.14,1519640022.1957443,65652466,65652466,,,5,5,0
-0.083780735826,2.533929759986,18.267994083356,-1.550504592776,23.733253720626813,103417096.42,1558146632.9628253,65652466,65652466,1,10,1,1,0
0.830520688768,-5.290626875621,11.631984550946,-2.61714643985,22.47761582082411,72436818.81,1475710908.437717,65652466,65652466,,,1,1,0
1.316975117667,-2.45405490687,12.41780772702,-0.288204483977,21.926002786825876,49324404.8,1439496152.477991,65652466,65652466,1,293,1,1,0
-3.248760549146,5.230517441809,0.852006001195,6.268919127868,23.072846186882362,142097837.69,1514789249.807524,65652466,65652466,1,12,1,1,0
-3.505309157186,-5.307826648968,-3.258449711671,3.828581619273,21.848179508299626,94184062.04,1434386862.330538,65652466,65652466,1,3,1,1,0
1.364982575197,-11.262340900358,-13.699515589049,-7.687342044,19.38756305155274,119685826.32,1272841324.0649223,65652466,65652466,1,13,1,1,0
2.721642248584,-6.551768170882,-21.728324211259,-14.645067168571,18.11733486643146,68836854.38,1189447711.329006,65652466,65652466,,,1,1,0
-0.854212523762,2.197777654825,-21.984933790669,-9.891149310441,18.51551360377562,42839275.77,1215589127.3444164,65652466,65652466,1,12,1,1,0
-1.410258536677,0.536300095602,-17.185112205324,-13.294020750887,18.614812320933872,33927991.12,1222108332.9964921,65652466,65652466,1,6,1,1,0
0.706574337138,3.844014892633,-11.838155514599,-8.362604639437,19.33036847878618,24277403.48,1269086359.3209815,65652466,65652466,1,13,1,1,0
2.229053587999,2.231536972378,-14.350693285849,-4.295867289984,19.76173279828726,46978386.59,1297406490.640639,65652466,65652466,1,9,1,1,0
0.504090885648,-6.940450003652,-15.827405177714,-7.50565083175,18.39017961356687,39359478.41,1207360641.813592,65652466,65652466,1,9,1,1,0
-0.151824026309,1.01289555412,-4.183662093728,-7.354512902773,18.576452925267397,37420193.94,1219589944.0767183,65652466,65652466,1,10,1,1,0
-0.943733783509,-3.659036405607,-1.217624546857,-11.375095227446,17.896733749861443,31211950.51,1174964704.023831,65652466,65652466,,,1,1,0
1.567016127438,6.115048508692,2.568732936818,-1.13916601629,18.99112770013691,33612466.07,1246814365.6348968,65652466,65652466,1,9,1,1,0
-0.036402904219,2.561224758044,4.634593294935,-3.292845955815,19.47753316462461,44077333.02,1278748083.8543897,65652466,65652466,3,6803,1,2,0
-0.415300349054,-2.6168202111,-1.875429012308,-4.358076185725,18.96784114014892,28963689.28,1245285545.5470283,65652466,65652466,2,5870,1,2,0
1.382083282585,3.342835705952,-0.808774683317,-1.734351773356,19.601904906429983,39310512.28,1286913395.4046276,65652466,65652466,1,3702,1,1,0
3.101978243093,3.334544011954,10.143236653183,2.794715345091,20.255539052716358,63679919.7,1329826088.9701328,65652466,65652466,,,1,1,0
0.889076256019,-3.720576572005,4.981916034474,3.690086608179,19.501916212187744,57871415.21,1280348891.0555046,65652466,65652466,,,1,1,0
-0.673228284073,-5.367002097887,3.120760569477,-1.737224304986,18.45524795995148,27582411.5,1211632539.2122838,65652466,65652466,,,1,1,0
0.561095503504,1.741222566274,-1.129647493463,4.096849217216,18.776594902091944,24240625.44,1232729758.4053648,65652466,65652466,,,1,1,0
0.194775925873,-0.246849309907,-3.836667360062,-7.738789813491,18.73024500715216,22650431.93,1229686773.503727,65652466,65652466,,,1,1,0
1.192557936702,3.157683453807,1.865503363494,-3.715808481232,19.321686854600546,23311783,1268516389.2843094,65652466,65652466,,,1,1,0
-0.412526981375,-3.83933267788,-5.213992691193,-7.725668156428,18.579863017274153,37111214.8,1219813825.0262487,65652466,65652466,,,1,1,0
0.523961978582,-1.037850740965,-9.224673194697,-5.727011784554,18.387031771279073,30108075.66,1207153978.2048192,65652466,65652466,1,12,1,1,0
0.299680525417,-1.966949319775,-7.57129720585,-21.210650622504,18.02536817492715,23158635.56,1183409871.2418866,65652466,65652466,,,1,1,0
-0.435332797097,0.304065840364,-2.03232597372,-19.942786652348,18.080177162146963,26952969.46,1187008216.41183,65652466,65652466,,,1,1,0
0.626448733116,1.717340119902,-2.055322627998,-18.136994181904,18.390675298301797,27384967.42,1207393184.7387986,65652466,65652466,1,12,1,1,0
-1.500986960042,-13.050468482383,-14.626818769891,-30.916355033272,15.990606014799482,67293151.48,1049822717.7060184,65652466,65652466,2,39,1,2,0
0.339320680865,0.171499510462,-17.098181197255,-32.508074896139,16.01802982583478,35754096.53,1051623158.5276039,65652466,65652466,1,10,1,2,0
-0.701233508041,-1.652005457292,-15.212447560485,-29.91511544402,15.753411098961372,35059595.47,1034250286.5585841,65652466,65652466,,,1,1,0
-0.222379384395,5.123401409826,-9.933687006681,-24.470858887004,16.560521585301178,45967206.02,1087239080.3212516,65652466,65652466,1,29,1,1,0
1.356459947884,0.718114501252,-7.466827138162,-27.709633405475,16.679445092288148,43525254.78,1095046701.8203144,65652466,65652466,1,14,1,2,0
-1.1109691967,-4.326705962003,-11.738837490704,-26.9606214056,15.957774547051168,33428631.35,1047667250.8859422,65652466,65652466,2,12,1,2,0
1.493690450877,-0.852637245339,-13.96883278562,-18.392463376316,15.821712617735734,36206525.39,1038734449.6976663,65652466,65652466,2,14,1,2,0
-1.339302398045,-9.147974106213,-10.107556705466,-20.659707676214,14.374346444305909,42052936,943711291.2070146,65652466,65652466,1,5,1,2,0
-1.242647965817,-5.571525967989,-15.261264044217,-26.691334143359,13.573475999432722,35554665.19,891132171.5545728,65652466,65652466,1,10,1,1,1
-1.228364164168,1.375708158146,-12.652521224383,-26.079257857322,13.760207416100899,40532786.09,903391549.5385121,65652466,65652466,1,6,1,1,1
0.589754693875,-0.813702928755,-17.585686326044,-29.394826485944,13.648240205353376,48212713.87,896040626.0417956,65652466,65652466,1,9,1,1,1
0.055304059554,10.793918004138,-9.340988393442,-23.481304921613,15.121420062126989,114648820.63,992758516.50051,65652466,65652466,1,11,1,1,1
-0.677495702357,7.210813926155,1.591844639734,-11.845355149009,16.211797525799174,86688167.33,1064344485.8614144,65652466,65652466,,,1,1,1
3.272512264247,16.22165103392,19.087100126184,1.42742978199,18.841618746760066,129785004.87,1236998734.156628,65652466,65652466,,,1,1,1
-1.021838381699,-4.011109148569,25.82040459053,1.056768828615,18.085860853470226,99333095.56,1187381364.763185,65652466,65652466,,,1,1,1
1.857842966793,8.382745141913,44.413652599797,3.21636916483,19.60195247553763,77115682.47,1286916518.43385,65652466,65652466,1,9,1,1,1
-0.595020041986,-2.596976589594,38.754408137074,-1.974781933262,19.092894358644568,204573867.81,1253495597.7225044,65652466,65652466,1,9,1,1,1
0.139563656059,-6.366173756129,30.986905708817,-5.748854618683,17.877407528699056,299499375.82,1173695889.9460588,65652466,65652466,2,30,1,3,1
3.46820453317,-0.200535794355,17.988633701058,-8.980494433228,17.84155692750137,204464025.28,1171342209.569848,65652466,65652466,4,48,1,3,1
-0.225034346455,-4.309821847627,5.309837369447,-15.713832326799,17.07261760908314,169379970.03,1120859447.111332,65652466,65652466,2,14,1,2,1
-0.243765321429,-1.133009335657,-10.415429350338,-13.448591030339,16.879183257731192,136811679.45,1108160004.9359663,65652466,65652466,1,6,1,2,1
-0.2415903456,9.161675661911,1.878475298833,-0.160651744327,18.42559928218403,148429438.1,1209686030.4032116,65652466,65652466,,,1,1,1
-0.343771801347,-2.256857021823,-8.122622614015,-4.083994223231,18.009759850971058,162102214.89,1182385146.2840424,65652466,65652466,,,1,1,1
1.998279837736,3.138134953375,-2.712862330047,-0.829218129392,18.57493041987329,143057950.06,1219489987.843097,65652466,65652466,,,1,1,1
-1.31912459516,-0.164440465873,3.730844016313,-4.022946561004,18.54438571775535,177016922.73,1217484652.8258188,65652466,65652466,,,1,1,1
2.057645126523,-1.295459106605,2.592788614744,-1.483930386392,18.30415078421073,153109204.16,1201712637.0192683,65652466,65652466,1,1,1,1,1
1.784286084127,1.493426390875,8.814654132263,1.035936815349,18.577509802647608,158080437.7,1219659330.682989,65652466,65652466,,,1,1,1
-1.918751996935,-6.139433170818,3.304500799974,-3.264355910542,17.43695600351195,141111416.07,1144779161.1640642,65652466,65652466,,,1,1,1
2.084998747198,26.865660301279,20.058561089454,22.352282125935,22.12150937029898,329145779.53,1452331641.8022351,65652466,65652466,,,1,1,1
-0.888919423645,-6.908365344739,14.345082075694,11.97671835971,20.59327468322816,362514915.3,1351999265.9692974,65652466,65652466,,,1,1,1
1.190080716456,7.867848466695,19.588724304822,38.916075532572,22.213522329634795,271052580.57,1458372519.4865892,65652466,65652466,,,1,1,1
-0.506679046431,-13.600904802608,3.493761380834,19.816747208953,19.192282304275125,309851332.6,1260020661.4438243,65652466,65652466,,,1,1,1
1.108700488833,5.368158256841,10.480702600594,28.369368795318,20.222554391468222,197021083.58,1327660564.619018,65652466,65652466,,,1,1,1
0.163700089763,3.063349761636,12.189643200972,25.853777345485,20.842041963215923,224531426.22,1368331451.3606067,65652466,65652466,,,1,1,1
0.216508452503,5.340256775121,25.91108515046,31.629442105249,21.95506052123022,203657291.34,1441403864.3980093,65652466,65652466,,,1,1,1
0.84785747682,12.297851398806,11.452888796782,54.501877225763,24.65506123864907,327443071.04,1618665569.6983259,65652466,65652466,,,1,1,1
-1.222131446534,1.941756925125,22.048595885112,58.856396933097,25.133802597644234,301954910.42,1650096120.4925497,65652466,65652466,,,1,1,1
-2.661037917983,0.988672506271,14.265055388561,76.580505361079,25.382293593707637,400404343.03,1666410167.1629083,65652466,65652466,,,1,1,1
-0.869938832562,4.844976996215,38.660214858899,96.05928415497,26.612059879434423,431199580.26,1747147356.4245324,65652466,65652466,,,1,1,1
-1.423141642646,1.166620693745,33.131162146253,95.654911753129,26.92252167701967,408120020.11,1767529939.034797,65652466,65652466,,,1,1,1
1.127043836851,1.198051023299,30.721679150027,99.623298048216,27.245067223469007,347677119.59,1788705849.5565133,65652466,65652466,,,1,1,1
0.791557912128,-3.391714614161,19.885765158154,74.064288860913,26.32099229681271,322086359.5,1728038051.8527584,65652466,65652466,2,17,1,2,1
-0.69622241894,5.763524097384,12.909916390195,71.71451213975,27.838009030510154,244019496.46,1827633941.3832607,65652466,65652466,1,6,1,1,1
-0.530342996418,-4.43264096532,5.849681658548,41.198324814151,26.604050038294258,169070425.7,1746621490.6014125,65652466,65652466,,,1,1,0
0.18212008596,-6.361492832226,-1.854278022369,37.740943070711,24.91163530202638,219260428.29,1635510289.6706867,65652466,65652466,,,1,1,0
1.930751572,-11.535682604115,-17.188266440357,12.427107195532,22.037908122089892,419833477.35,1446843013.6966305,65652466,65652466,,,1,1,0
0.575379686294,3.474723395608,-15.298927993898,19.435346172049,22.80366447151072,292391282.68,1497116806.3912656,65652466,65652466,1,9,1,2,0
-1.460164669041,2.53584611685,-14.179215930252,30.790385988435,23.381930311511066,239415104.68,1535081384.7908497,65652466,65652466,1,7,1,2,0
-0.095829107523,-0.584864928595,-11.685785477376,30.286710380414,23.245177601490433,228410079.71,1526103232.1458123,65652466,65652466,1,9,1,2,0
0.828534571452,-5.458937452425,-21.056718275239,28.722135051089,21.97623789551995,125336403.12,1442794211.243535,65652466,65652466,2,15,1,2,0
3.39579747179,2.079070410798,-15.677728305571,32.904175589996,22.433139355012322,99527585.43,1472790918.7782085,65652466,65652466,1,11,1,2,0
-0.215158932308,-5.018174805665,-14.468059003553,15.640229017581,21.307405207779357,141616753.6,1398883695.9519572,65652466,65652466,,,1,1,0
-1.209781594341,-0.297604311617,-3.602495602143,17.958227244445,21.243993451187293,123082358.85,1394720557.7582965,65652466,65652466,1,3,1,2,0
0.357130347532,-6.425730555725,-12.825801758426,7.020113795256,19.878911672738063,204223219.15,1305099572.711439,65652466,65652466,1,9,2,2,0
0.60727172877,-8.48143931938,-22.192506779882,-1.895408568628,18.192893841861597,334178127.21,1194408344.3944278,65652466,65652466,,,1,1,0
4.038604277806,-11.096489658681,-30.419455013983,-11.636866147123,16.174121258084618,308596728,1061870945.9762776,65652466,65652466,,,1,1,0
1.412960032176,3.016996699659,-24.181317831308,-10.310401449686,16.662093962639926,139757158.85,1093907557.371023,65652466,65652466,1,4,1,2,0
-1.115618765591,-1.332751822106,-26.715430499572,-5.717319018063,16.44002960175181,111534190.17,1079328484.4680042,65652466,65652466,2,23,1,3,0
-0.836898015225,-1.92100936989,-24.32576873883,-27.110692029277,16.124215092689507,89941156.42,1058594483.1494848,65652466,65652466,3,21,1,4,0
2.192236347618,9.599391207539,-16.813937929386,-14.185374349547,17.672041578581844,119284852.57,1160213108.8884308,65652466,65652466,2,18,1,3,0
0.213000601106,-2.154755175929,-13.017107613148,-22.158890015804,17.291252347975043,113812718.18,1135213356.8728516,65652466,65652466,1,11,1,2,0
0.219451976735,-2.802243860549,-7.61937360416,-12.429855792095,16.80670929064196,90216692.38,1103401910.2757554,65652466,65652466,,,1,1,0
0.901589190893,1.643070523673,5.61844507291,-15.525729112623,17.08285537699594,88732965.62,1121531581.8211432,65652466,65652466,,,1,1,0
4.073249930981,1.72564984325,4.294488333797,-16.622154035092,17.377645644031713,79130881.74,1140885289.80484,65652466,65652466,1,11,1,2,0
-0.233090710682,-4.331082373539,1.125155485338,-24.277113786451,16.625005496607066,61061676.58,1091472608.1158085,65652466,65652466,,,1,1,0
-1.350063221521,-4.315341501578,-1.343540486603,-35.479455594149,15.907579734772328,71130209.66,1044371837.6794293,65652466,65652466,,,1,1,0
2.547940530236,5.627659277159,-4.918715549808,-33.146589911299,16.802804121487647,98716272.61,1103145526.2906275,65652466,65652466,,,1,1,0
0.300208873437,0.401964099303,-2.434219209646,-33.534984537747,16.870345361732273,68147736.47,1107579775.2693858,65652466,65652466,2,1044,1,2,0
,,,,18.091241756814092,74894987,1187734634.3370175,65652466,65652466,2,951,1,2,0
1.601887943719,4.709144357794,8.907377247042,-30.896184342673,18.60448974999161,84862404.94,1221430630.7586727,65652466,65652466,2,569,1,2,0
-0.173344243853,5.568330157845,13.02134688308,-27.911907860755,19.64044916345353,82381078.97,1289443920.9283612,65652466,65652466,3,1008,1,3,0
-2.193329888597,-4.379919597755,12.963651562637,-28.649296083983,18.780213281456405,63607542.54,1232967313.9335651,65652466,65652466,2,538,1,2,0
0.039891944571,1.744765776944,20.11810931779,-31.360450401872,19.10788401562836,71649297.84,1254479705.6679845,65652466,65652466,3,892,1,3,0
-0.277118801511,-2.946570611196,10.36763022838,-30.293106898729,18.544856720802404,80958234.68,1217515575.3373513,65652466,65652466,3,1019,1,3,0
-0.070062202065,-13.935262098465,-5.392675794428,-35.931213918841,15.960582330973788,108735675.34,1047851588.8244573,65652466,65652466,2,615,1,2,0
-1.661621836966,-4.364812335429,-15.628053232798,-30.737832374911,15.263932864585097,96482669.65,1002114833.4184557,65652466,65652466,3,593,1,3,0
-0.215498337017,5.004759165204,-13.849526867012,-29.713682800324,16.027855943595956,95572815.62,1052268267.3898314,65652466,65652466,,,1,1,0
-0.56079197094,-1.927154624136,-19.966319274008,-32.772982524498,15.718974376629149,54361862.69,1031989430.8165164,65652466,65652466,1,11,1,2,0
0.751222674736,0.553211555335,-15.837305346966,-32.00338655082,15.805933559260737,53455650.11,1037698515.5976245,65652466,65652466,2,15,1,3,0
-1.107514229931,-9.034433856356,-24.753798302785,-34.574984968648,14.377956946469675,60665103.97,943948329.5775641,65652466,65652466,3,19,1,4,0
1.407184682564,7.683915413159,-16.51190823702,-30.982700408726,15.482746996376752,48491276,1016480520.7662269,65652466,65652466,2,20,1,3,0
5.395697705448,4.338454119966,1.214720969015,-24.183828515041,16.154458871325016,48611331.85,1060580061.798064,65652466,65652466,4,21,1,5,0
1.528613097034,5.984657452416,12.167997920047,-19.406641047009,17.12124789806519,61695285.86,1124052145.5052962,65652466,65652466,2,11,1,3,0
0.399977854494,3.33416504484,10.38343882665,-11.000668185544,17.692098560722812,59634831.77,1161529899.2265034,65652466,65652466,2,18,1,3,0
0.523765900496,-6.004519172851,5.79426311229,-8.591930150773,16.62977311056448,50868405.2,1091785613.7290487,65652466,65652466,1,14,1,2,0
2.841919373443,-1.808439091137,3.309518110042,0.957780223786,16.329033792865683,69111835.68,1072041335.8989654,65652466,65652466,1,14,1,2,0
-1.104145894761,-5.812578546416,6.968576516436,-7.695299808837,15.37989587778462,99353084.24,1009728091.1997949,65652466,65652466,1,7,1,2,0
0.084180699856,-4.428408976785,-5.063286304734,-10.591333810334,14.698811188112549,61701256.47,965013201.7679787,65652466,65652466,,,1,1,0
-0.403180973109,3.174579178178,-6.122286680556,-5.946202650163,15.165436587530063,36870707.4,995648309.9379735,65652466,65652466,1,8,1,2,0
1.368360718533,-1.323026479097,-12.595192039142,-15.319382996793,14.96479384580635,26010066.71,982475619.1588106,65652466,65652466,1,2,1,2,0
0.048668836586,0.702345408659,-14.821306604331,-12.846692159562,15.069898388297702,34313085.13,989375991.5611696,65652466,65652466,1,3,1,2,0
-0.954289383339,-4.106037178334,-13.100902449735,-14.015751044236,14.451122757737117,24761179.27,948751845.5141623,65652466,65652466,1,3,1,2,0
0.003819029661,1.710680225421,-9.98649740362,-13.958557087019,14.698335257104986,22042495.43,964981955.7236863,65652466,65652466,2,355,1,3,0
-2.170790464522,-12.977194018574,-16.833612691971,-26.394495345905,12.790903773289974,59966516.28,839754375.0851917,65652466,65652466,3,57,1,4,0
-0.824188236528,2.546166571539,-10.764337867194,-21.103295321977,13.116581489363249,34827269.04,861135920.2666501,65652466,65652466,1,19,1,2,0
0.028073914206,-3.495534379102,-16.533317053016,-20.427324048735,12.658086874039562,25315380.86,831034618.1229286,65652466,65652466,3,41,1,4,0
0.170177250868,12.652547465495,-4.711969500355,-15.135252301338,14.25965732400095,38516073.26,936181667.6356233,65652466,65652466,4,41,1,5,0
0.697409071579,13.880299811951,7.75746520852,-3.742690712399,16.238940512729158,113494304.61,1066126489.8879737,65652466,65652466,2,13,1,3,0
-2.244362758975,-6.439129961304,5.135734319613,-16.018511979405,15.19329402877564,50190315.96,997477219.6521957,65652466,65652466,2,7,1,3,0
1.375166150581,-8.936632254655,-5.870120853532,-25.633406774503,13.835525214055556,51077245.17,908336348.7079251,65652466,65652466,2,8,1,3,0
-2.455644371042,-27.118368821046,-21.166192499738,-48.65923699473,10.083556458179117,166343018.27,662010347.5296849,65652466,65652466,2,12,1,3,0
-1.800372005328,3.145177949607,-20.705694079877,-44.618827823923,10.400702252437926,101211489.45,682831751.0043043,65652466,65652466,1,4,1,2,0
0.034557465254,4.265203372718,-14.328970375959,-43.246916577337,10.844313355695219,69098956.94,711955913.8781263,65652466,65652466,3,13,1,4,0
-0.204346294206,-7.473337355238,-29.634485550528,-45.893994298108,10.033881234765019,44943816.67,658749046.6134484,65652466,65652466,1,1,1,2,0
0.534303961623,-1.155521613293,-38.924971363305,-37.859801335707,9.917937568445119,51293110.01,651137059.0024658,65652466,65652466,2,11,1,3,0
1.806330688537,-5.176827561266,-38.100960693047,-38.38741871885,9.40450304289273,51727435.79,617428816.2704115,65652466,65652466,,,1,1,0
-1.252445029699,-2.654083871865,-33.830487077558,-42.881320641891,9.154899644402217,43664562.64,601041737.6375287,65652466,65652466,1,3,1,2,0
1.488809331583,0.507414052757,-8.74893268188,-41.46340167464,9.201352891713674,47367641.04,604091507.8772336,65652466,65652466,1,8,1,2,0
-0.787092231701,2.825930588983,-9.031366266993,-40.140348545642,9.461376737680862,44958763.22,621162714.5837837,65652466,65652466,3,54,1,4,0
-3.389446741425,-6.180387358811,-18.144868055165,-38.262250757433,8.87662700581571,49325275.3,582772452.6939977,65652466,65652466,2,60,1,3,0
-1.404109458465,-1.022750897844,-12.43825776037,-43.253989582911,8.785841223415504,55912839.44,576812142.2016848,65652466,65652466,2,94,1,3,0
1.157656143623,5.889649486663,-6.197267206755,-42.410349055744,9.303296475929423,36889335.22,610784355.5738763,65652466,65652466,2,67,1,3,0
-1.533001184515,-0.641021967319,-1.710273688309,-46.010592470433,9.243660301833913,37831057.51,606869093.6817007,65652466,65652466,1,91,1,2,0
-1.361342548625,0.512537327337,1.487049254266,-47.484819398872,9.29103751129307,24953230.04,609979524.3148929,65652466,65652466,2,96,1,3,0
1.82342313577,4.207729877011,5.223431667958,-41.779246125798,9.681979272540008,33392779.67,635645815.0031376,65652466,65652466,1,75,1,2,0
0.374607408956,-7.1198306747,-4.95422609522,-44.928531250241,8.992638742375565,49312625.67,590388909.2840946,65652466,65652466,2,168,1,3,0
0.634604172471,1.794642717147,3.125032432336,-40.480582239393,9.154024478644958,51431167.78,600984280.8474058,65652466,65652466,2,199,1,3,0
1.476036295826,6.599087637115,11.066275023352,-33.612953786321,9.75810657631368,40867852.57,640643760.2258102,65652466,65652466,3,175,1,4,0
-0.087340078802,4.412939675528,9.517373324194,-32.816138367042,10.18872593300018,79052258.23,668914982.8996125,65652466,65652466,2,7655,1,3,0
